"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000116701",25.2956658294683,-0.85162593747788,0.370804419949071,-2.29669845250186,0.0216359777966741,0.0398605243473786,"NCF2","4688","neutrophil cytosolic factor 2"
"ENSG00000160932",2239.41763992084,0.120642871593645,0.0525292427024244,2.2966801992003,0.0216370198193327,0.0398605243473786,"LY6E","4061","lymphocyte antigen 6 family member E"
"ENSG00000139154",543.747046993978,0.196169314924221,0.0854238231567417,2.29642396786989,0.0216516518585851,0.0398824784705473,"AEBP2","121536","AE binding protein 2"
"ENSG00000104957",249.038469936285,0.270815744857598,0.117968482920779,2.29566184248942,0.0216952237967457,0.0399577278804156,"YJU2B","81576","YJU2 splicing factor homolog B"
"ENSG00000144021",1080.43428205857,0.150206779124721,0.0654484744816826,2.29503865925493,0.0217309088855593,0.0400184344401235,"CIAO1","9391","cytosolic iron-sulfur assembly component 1"
"ENSG00000186493",8.86228444715857,1.43024524390362,0.623463860566259,2.29403071190783,0.0217887347020749,0.0401198938046479,NA,NA,NA
"ENSG00000083312",4981.13383471491,-0.0936133841068551,0.0408149503280059,-2.29360524402306,0.0218131839068336,0.0401598786303279,"TNPO1","3842","transportin 1"
"ENSG00000178381",163.301106305659,0.337148372108835,0.147036151010515,2.29296244353353,0.0218501672535299,0.0402229269366359,"ZFAND2A","90637","zinc finger AN1-type containing 2A"
"ENSG00000180902",184.630241168915,-0.312229618415807,0.136187340933641,-2.29264787957013,0.021868285478701,0.0402512358955166,"D2HGDH","728294","D-2-hydroxyglutarate dehydrogenase"
"ENSG00000093217",59.902436815467,-0.538353790360096,0.234854696002206,-2.29228454667578,0.0218892289607787,0.0402847373382409,"XYLB","9942","xylulokinase"
"ENSG00000162396",45.0399746500022,-0.617899458990333,0.26961212479808,-2.29180886969788,0.0219166746369001,0.040330195467376,"PARS2","25973","prolyl-tRNA synthetase 2, mitochondrial"
"ENSG00000116299",23.3057720598996,-0.902554318529982,0.39383565535275,-2.29170291278372,0.0219227922295308,0.0403364000315389,"ELAPOR1","57535","endosome-lysosome associated apoptosis and autophagy regulator 1"
"ENSG00000107341",1818.27303200877,0.132398272362704,0.0577769677878632,2.2915406853614,0.021932161569091,0.0403485852786409,"UBE2R2","54926","ubiquitin conjugating enzyme E2 R2"
"ENSG00000173818",212.508600046472,0.302320414187426,0.131932844212697,2.29147196811764,0.0219361313392324,0.0403508351331485,"ENDOV","284131","endonuclease V"
"ENSG00000086504",955.575343558806,-0.151396820062231,0.0661216978460779,-2.28966927641001,0.0220404957322902,0.0405332084696914,"MRPL28","10573","mitochondrial ribosomal protein L28"
"ENSG00000172244",37.5134137053207,-0.663499566105873,0.289780303485952,-2.2896641287355,0.0220407943673176,0.0405332084696914,"C5orf34","375444","chromosome 5 open reading frame 34"
"ENSG00000186260",378.016222420558,0.228409623217656,0.0997592373808949,2.28960875418038,0.0220440070660974,0.0405340422832607,"MRTFB","57496","myocardin related transcription factor B"
"ENSG00000176714",11.9475629108042,-1.21647911696835,0.531339957124449,-2.28945536780595,0.0220529083024539,0.0405453345385542,"CCDC121","79635","coiled-coil domain containing 121"
"ENSG00000102081",424.746674056029,0.216408603676992,0.094530591838494,2.28929703568055,0.0220620998272487,0.0405571576100967,"FMR1","2332","fragile X messenger ribonucleoprotein 1"
"ENSG00000144120",67.561305116185,-0.514639595040954,0.224852331200179,-2.28878923466792,0.0220916012685254,0.0406063091384683,"TMEM177","80775","transmembrane protein 177"
"ENSG00000101161",1456.11800366424,-0.126049162011543,0.0550761359240505,-2.28863481245968,0.022100579453571,0.0406177295349628,"PRPF6","24148","pre-mRNA processing factor 6"
"ENSG00000167483",6.36527479082709,1.80709894125668,0.78997050326065,2.28755242606879,0.0221635990764737,0.040728455145534,"NIBAN3","199786","niban apoptosis regulator 3"
"ENSG00000164292",3276.56628373091,0.110348471231815,0.0482596907363795,2.28655570618134,0.022221769116549,0.0408302424417893,"RHOBTB3","22836","Rho related BTB domain containing 3"
"ENSG00000168813",369.455073749942,-0.219288369916432,0.0959356522840419,-2.28578598983382,0.0222667817073259,0.0409078318259902,"ZNF507","22847","zinc finger protein 507"
"ENSG00000165698",48.9491657939527,-0.608749727902383,0.266327315005617,-2.28572021570354,0.0222706318169781,0.0409097888447428,"SPACA9","11092","sperm acrosome associated 9"
"ENSG00000141741",327.402357363772,0.256322796128942,0.112225385907192,2.28400013113714,0.0223715232377526,0.0410899820408333,"MIEN1","84299","migration and invasion enhancer 1"
"ENSG00000169740",193.919814624069,0.319991482151905,0.140116680073481,2.28375010016005,0.0223862218150257,0.0411118387876893,"ZNF32","7580","zinc finger protein 32"
"ENSG00000198108",66.2032727984236,-0.502432658252353,0.22004036446842,-2.28336587001274,0.022408825927388,0.0411482066091662,"CHSY3","337876","chondroitin sulfate synthase 3"
"ENSG00000124160",588.116765299581,-0.187216563557983,0.0819968612731144,-2.28321621890385,0.0224176352125618,0.0411592377543472,"NCOA5","57727","nuclear receptor coactivator 5"
"ENSG00000269343",150.747270180157,0.35063811599528,0.153590161830205,2.28294645839955,0.0224335224006677,0.0411832596933028,"ZNF587B","100293516","zinc finger protein 587B"
"ENSG00000125409",1.37198404329732,-4.00075248808246,1.75280030327336,-2.28249189631645,0.0224603153766523,0.0412272938751746,"TEKT3","64518","tektin 3"
"ENSG00000101811",269.879429378612,-0.260324090004477,0.114063119997727,-2.28228098626151,0.0224727563643884,0.0412449763859152,"CSTF2","1478","cleavage stimulation factor subunit 2"
"ENSG00000152582",18.9737948077834,-0.967448063152348,0.423928530402813,-2.28210180200207,0.0224833306432725,0.0412592288756619,"SPEF2","79925","sperm flagellar 2"
"ENSG00000117791",19.8221628340454,-0.931220829727161,0.408151793059187,-2.28155516051383,0.0225156165646256,0.0413133159298463,"MTARC2","54996","mitochondrial amidoxime reducing component 2"
"ENSG00000182606",1220.52619256785,-0.140940141048482,0.0618233625395504,-2.27972299239333,0.0226241227572594,0.0415045410610257,"TRAK1","22906","trafficking kinesin protein 1"
"ENSG00000169612",124.100159103241,0.37578684560298,0.164840477833085,2.27970005027222,0.0226254843306122,0.0415045410610257,"RAMAC","83640","RNA guanine-7 methyltransferase activating subunit"
"ENSG00000141664",105.418404114748,-0.39940880334024,0.175209919771131,-2.27960154232117,0.0226313314085504,0.0415100834550637,"ZCCHC2","54877","zinc finger CCHC-type containing 2"
"ENSG00000107338",274.687227940734,0.258749480565619,0.113509504970034,2.27954020796698,0.0226349726587129,0.0415115790707231,"SHB","6461","SH2 domain containing adaptor protein B"
"ENSG00000087995",230.380686422433,-0.277085614981289,0.121572723082802,-2.27917585421335,0.0226566138261347,0.0415460812764846,"METTL2A","339175","methyltransferase 2A, tRNA N3-cytidine"
"ENSG00000185507",58.5964272638929,0.562892797095997,0.246981858210536,2.27908560237719,0.0226619772049512,0.0415507295482692,"IRF7","3665","interferon regulatory factor 7"
"ENSG00000001036",1080.37381595994,0.148290826077496,0.0650674105485631,2.27903377170386,0.0226650578353239,0.0415511917634978,"FUCA2","2519","alpha-L-fucosidase 2"
"ENSG00000106868",223.524462885675,0.281296021487225,0.123449136533164,2.27863903618034,0.0226885314492004,0.0415890350622353,"SUSD1","64420","sushi domain containing 1"
"ENSG00000197774",165.269719399678,0.337195685929509,0.148022029462154,2.27801015264233,0.0227259727098795,0.0416524690091241,"EME2","197342","essential meiotic structure-specific endonuclease subunit 2"
"ENSG00000069812",3.15810817128513,2.95472165334983,1.29792487508265,2.27649666793056,0.0228162998099306,0.0418128049161528,"HES2","54626","hes family bHLH transcription factor 2"
"ENSG00000274180",234.338899904166,-0.267749927187359,0.117704222962925,-2.27476908174905,0.022919785890752,0.0419972127647683,"NATD1","256302","N-acetyltransferase domain containing 1"
"ENSG00000140854",392.261281819834,0.230513131264297,0.10133742481602,2.27470879275645,0.0229234046802416,0.0419986049828821,"KATNB1","10300","katanin regulatory subunit B1"
"ENSG00000188986",1162.8910443226,0.141487264831531,0.0622065405928013,2.27447569794461,0.0229374006442662,0.042019006791903,"NELFB","25920","negative elongation factor complex member B"
"ENSG00000114541",5.65597082223464,-1.83877698981608,0.808476885686907,-2.27437175059594,0.0229436444601707,0.0420252041296642,"FRMD4B","23150","FERM domain containing 4B"
"ENSG00000143190",122.171486880045,0.383887188995846,0.168855532408296,2.27346527247682,0.0229981565758895,0.0421198005360699,"POU2F1","5451","POU class 2 homeobox 1"
"ENSG00000177990",30.8985555414057,0.762941281476527,0.335731940936725,2.2724715418731,0.0230580449427124,0.0422242184253857,"DPY19L2","283417","dpy-19 like 2"
"ENSG00000136997",883.376197235929,0.157441084307835,0.0693057166277429,2.27168972443482,0.0231052572596204,0.0423054006162063,"MYC","4609","MYC proto-oncogene, bHLH transcription factor"
"ENSG00000171763",179.643694877527,0.317489770748864,0.13986033867598,2.27004863390475,0.0232046323971142,0.0424820600590239,"AFG2B","79029","AAA ATPase AFG2B"
"ENSG00000068394",261.937025547803,-0.258694719576774,0.113989066641141,-2.26946958335218,0.0232397848810909,0.0425411140066325,"GPKOW","27238","G-patch domain and KOW motifs"
"ENSG00000160284",169.886222521917,0.336843453568394,0.148467024299351,2.26880989336207,0.0232798890847898,0.0426092163787144,"SPATC1L","84221","spermatogenesis and centriole associated 1 like"
"ENSG00000165185",22.4768226403949,-0.892485819068295,0.393478580813878,-2.26819415995214,0.0233173752555088,0.0426725105896878,"KIAA1958","158405","KIAA1958"
"ENSG00000198055",670.992519080684,-0.174966102547415,0.0771580883632823,-2.26763138199621,0.023351683294155,0.0427299735414969,"GRK6","2870","G protein-coupled receptor kinase 6"
"ENSG00000133243",1420.62750045962,-0.131414827218075,0.0579759654063882,-2.26671218490127,0.023407813573819,0.0428273485364804,"BTBD2","55643","BTB domain containing 2"
"ENSG00000165406",503.906804491205,0.197460219811389,0.0871317784392235,2.26622505988584,0.023437607050775,0.0428737258566947,"MARCHF8","220972","membrane associated ring-CH-type finger 8"
"ENSG00000124523",80.9468260733816,-0.450241914641069,0.198676839702634,-2.26620231786936,0.0234389987988506,0.0428737258566947,"SIRT5","23408","sirtuin 5"
"ENSG00000144233",693.509926017151,0.178261958524939,0.078680621413369,2.26563994186565,0.0234734374698646,0.0429313740578076,"AMMECR1L","83607","AMMECR1 like"
"ENSG00000167491",1854.93799217125,0.134048219262136,0.0591789878582539,2.26513200231153,0.0235045803092351,0.0429829807970451,"GATAD2A","54815","GATA zinc finger domain containing 2A"
"ENSG00000162722",43.2179976297852,-0.622319678175482,0.274764802775475,-2.26491774743074,0.0235177274743054,0.0430016699772897,"TRIM58","25893","tripartite motif containing 58"
"ENSG00000103534",1.43671654542654,3.87345126706018,1.71112663630927,2.26368474715281,0.0235935112757172,0.043134870023682,"TMC5","79838","transmembrane channel like 5"
"ENSG00000174460",6.94112666386561,1.68842525438609,0.745923830750242,2.26353574558395,0.0236026836833995,0.0431462696999923,"ZCCHC12","170261","zinc finger CCHC-type containing 12"
"ENSG00000165512",156.154031249946,-0.325984778630069,0.144032874860369,-2.26326648653019,0.0236192668860586,0.0431712119641907,"ZNF22","7570","zinc finger protein 22"
"ENSG00000184207",302.383573728637,-0.258270689420493,0.114147327516307,-2.26260828913052,0.0236598467019296,0.0432400034898415,"PGP","283871","phosphoglycolate phosphatase"
"ENSG00000115252",8.88631272297977,1.48171430542161,0.655079740149608,2.26188388162213,0.0237045784793331,0.0433163649535269,"PDE1A","5136","phosphodiesterase 1A"
"ENSG00000117151",320.282197113451,0.244584381557707,0.108142127470885,2.26169382161967,0.0237163267267514,0.0433324427383058,"CTBS","1486","chitobiase"
"ENSG00000240891",7.60291405605075,-1.57487583952604,0.696347693711814,-2.26162282685438,0.0237207164474657,0.0433350733258639,"PLCXD2","257068","phosphatidylinositol specific phospholipase C X domain containing 2"
"ENSG00000172273",165.06296993604,0.33224127059544,0.146915802981826,2.2614399802623,0.0237320253925744,0.0433503423298829,"HINFP","25988","histone H4 transcription factor"
"ENSG00000196544",83.4818807749617,0.454619758828336,0.201087014121927,2.26081112603663,0.0237709553397893,0.0434160554446729,"BORCS6","54785","BLOC-1 related complex subunit 6"
"ENSG00000170270",101.032511218758,0.40650742627504,0.179844951935277,2.26032158201101,0.0238012994660644,0.0434643485157092,"GON7","84520","GON7 subunit of KEOPS complex"
"ENSG00000148057",8.12971740676793,-1.45693937169544,0.644580983976993,-2.26028909929406,0.0238033140782084,0.0434643485157092,"IDNK","414328","IDNK gluconokinase"
"ENSG00000174348",194.067622282129,0.316795399793397,0.140232791542181,2.25906791349945,0.023879160691509,0.0435942348876989,"PODN","127435","podocan"
"ENSG00000162777",6.84585454434373,-1.6936917899489,0.749736871190486,-2.25904828084489,0.0238803817659165,0.0435942348876989,"DENND2D","79961","DENN domain containing 2D"
"ENSG00000036054",1168.84815967428,0.137488603863333,0.0608823649597299,2.25826647756331,0.0239290509142218,0.0436776538183298,"TBC1D23","55773","TBC1 domain family member 23"
"ENSG00000143303",116.804413402578,0.404519198052116,0.179191226399319,2.2574721217135,0.0239785895755861,0.0437626389446341,"METTL25B","51093","methyltransferase like 25B"
"ENSG00000128739",235.995459415885,0.282906484612922,0.12534534725531,2.25701624198848,0.024007059892945,0.0438091565002935,"SNRPN","6638","small nuclear ribonucleoprotein polypeptide N"
"ENSG00000017260",2290.4478548462,0.119971512535967,0.0531995422472845,2.25512302301983,0.0241256078977216,0.0440200198754852,"ATP2C1","27032","ATPase secretory pathway Ca2+ transporting 1"
"ENSG00000150907",6.7521192613892,1.66631327349754,0.739378613890844,2.25366712289509,0.0242171171482799,0.0441815016031088,"FOXO1","2308","forkhead box O1"
"ENSG00000132881",73.635261094012,0.471351297595818,0.209273403598638,2.25232298749159,0.0243018685137171,0.0443306157291077,"CPLANE2","79363","ciliogenesis and planar polarity effector complex subunit 2"
"ENSG00000150782",5.76661882756962,-1.83143199119532,0.81323278599034,-2.25203905049774,0.0243198043609832,0.0443578254361614,"IL18","3606","interleukin 18"
"ENSG00000102934",18.5088455933875,-0.973067333192789,0.432130038102394,-2.25179285722836,0.024335365283448,0.0443806972084235,"PLLP","51090","plasmolipin"
"ENSG00000150527",33.0572465881312,0.712465924492266,0.316656314189181,2.24996594909715,0.0244511069204954,0.0445862413930086,"MIA2","4253","MIA SH3 domain ER export factor 2"
"ENSG00000155367",6.40399624194767,-1.65903337999712,0.737377521486759,-2.24991043482319,0.0244546314180568,0.0445871336144042,"PPM1J","333926","protein phosphatase, Mg2+/Mn2+ dependent 1J"
"ENSG00000153815",613.901997904585,-0.180744998616272,0.0803836153099967,-2.24853034936579,0.024542392091116,0.0447415909429752,"CMIP","80790","c-Maf inducing protein"
"ENSG00000186141",696.080342032289,-0.166838530205374,0.0742198540403883,-2.24789623157418,0.0245828075332885,0.0448097087311092,"POLR3C","10623","RNA polymerase III subunit C"
"ENSG00000172575",13.7265525944913,-1.08803960985684,0.484066344203695,-2.24770761877012,0.0245948398749621,0.0448260791269471,"RASGRP1","10125","RAS guanyl releasing protein 1"
"ENSG00000147174",14.5603369556034,1.13213238604232,0.503813853388006,2.24712436632904,0.0246320800994,0.0448883831609212,"GCNA","93953","germ cell nuclear acidic peptidase"
"ENSG00000171824",817.373897377406,-0.16405006058759,0.0730072433603816,-2.24703814356884,0.0246375894995289,0.0448928540992408,"EXOSC10","5394","exosome component 10"
"ENSG00000137135",20.1452934975061,-0.926406880771585,0.412315598069722,-2.24683927823398,0.0246503005248855,0.0449104445876929,"ARHGEF39","84904","Rho guanine nucleotide exchange factor 39"
"ENSG00000166831",55.5966076132292,-0.5356466357187,0.238416423917317,-2.24668513568705,0.0246601568781399,0.0449228304240917,"RBPMS2","348093","RNA binding protein, mRNA processing factor 2"
"ENSG00000168301",71.0848363249021,-0.483215691986066,0.215093353711068,-2.24653939161302,0.0246694793469308,0.0449342407447506,"KCTD6","200845","potassium channel tetramerization domain containing 6"
"ENSG00000049540",1329.24933465311,-0.164394013775799,0.0731984448699572,-2.24586757366031,0.0247124914301295,0.0450070046006202,"ELN","2006","elastin"
